Fecha,Aceites lubricantes,Asfalto,Bunker,Ceras,Combustible turbo jet,Diesel bajo azufre,Diesel ultra bajo azufre,Gas licuado de petróleo,Gasolina de aviación,Gasolina regular,Gasolina superior,Grasas lubricantes,Kerosina,Mezclas oleosas,Naftas,PetCoke,Petróleo crudo,Solventes,Butano,Diesel alto azufre,Orimulsión,Total
2021-11-01 00:00:00,24166.33,23458,104401.79,0,61963.26,1223817.11,10724.39,480432.29,1419.33,708246.27,641916.4,329.07,114.64,0,25.16,301772.78,86090.12,14335.88,0,0,0,3683212.82
2021-12-01 00:00:00,22777.04,29373.31,148010.7,0,70251.79,1380064.62,14349.94,531775.93,1310.74,821882.15,768102.83,174.21,161.85,0,1.74,330630.31,107199.79,12026.93,0,0,0,4238093.880000001
2022-01-01 00:00:00,26398.49,26627.95,123738,0,61396.28,1281083.25,13681.79,513015.93,1521.19,683031.84,621512.78,5249.84,188.33,0,0.1,349200.82,97622.5,9395.75,0,0,0,3813664.84
2022-02-01 00:00:00,28690.37,22671.15,113402.81,0,54437.25,1267195.1,8915.36,519921.04,947.72,661521.58,592106.14,3609.39,126.45,0,2.52,440976.25,119968.05,6436.35,0,0,0,3840927.5300000007
2022-03-01 00:00:00,29464.78,31004.35,154357.45,0,66914.62,1335367.84,10326.27,483657.43,1523.81,701819.65,598038.47,4287.51,141.38,1500,134.92,455044.7,128886.16,7693.95,0,0,0,4010163.29
2022-04-01 00:00:00,25782.82,16827.45,133668.15,-11.79,69048.36,1288232.7,9065.57,493178.4,1390.31,812059.06,569199.43,7109.72,160.61,652,394.46,405287.72,104909.33,5358.26,0,0,0,3942312.5600000005
2022-05-01 00:00:00,25853.21,21737.46,167050.2,-82.52,71003.32,1109576.77,8920.19,515616.02,1333.33,791824.98,483991.63,4737.69,426.14,728.29,166.74,409436.09,101345.62,9698.39,0,0,0,3723363.5500000003
2022-06-01 00:00:00,25887.94,19273.76,104641.21,14.47,68988.11,1102689.46,9445.02,513914.27,1338.21,781009.47,507260.42,4057.9,797.57,2105.56,0.5,362269.01,99404.5,7380.71,0,0,0,3610478.09
2022-07-01 00:00:00,21393.25,27249.06,107271.87,15.71,70983.86,1125984.15,9177.23,513619.25,1142.86,788841.46,554496.9,7441.02,536.57,1519.74,153.09,432128.63,96843.79,7556.06,0,0,0,3766354.5
2022-08-01 00:00:00,23208.91,33587.39,109190.19,-143,74443.19,1107348.96,9928.6,541273.94,1292.79,784468.32,581844.42,6487.42,211.02,1573.56,98.6,462195.76,115875.47,7619.59,0,0,0,3860505.1300000004
2022-09-01 00:00:00,22348.19,39127.46,135728.17,0,63518.27,1202883.03,10663.38,479529.68,1129.28,760396.15,570632.2,4177.49,88.55,2452.28,46.75,404922.34,100738,8249.4,0,0,0,3806630.619999999
2022-10-01 00:00:00,25580,55160.16,131645.27,-94.29,54757.41,979243.31,8890.2,545823.45,1138.12,768784.36,573943.48,7409.45,241.35,1914.45,37.27,352332.22,123296.8,10662.76,0,0,0,3640765.7700000005
2022-11-01 00:00:00,25768.8,72337.43,139804.79,-439.19,67178.42,1165294.16,10785.62,528393.77,1112.59,771173.12,572163.23,5610.95,-3.33,1598.96,67.94,748589.98,137937.12,11728.21,0,0,0,4259102.57
2022-12-01 00:00:00,25304.91,57533.95,135803.78,-286.43,94150.68,1241281.79,8940.56,556737.22,1320.96,865851.44,635953.46,3668.38,362.38,1786.75,60.41,283650.41,135988,6824.75,0,0,0,4054933.4
2023-01-01 00:00:00,26561.43,77035.87,105294.71,-380.72,73581.22,1285932.51,9391.16,574148,1224.04,804524.73,599501.29,5654.81,540.21,2222.59,142.63,427535.42,112435.87,7647.92,0,0,0,4112993.6899999995
2023-02-01 00:00:00,25743.23,74416.24,116577.42,-287.62,66761.16,1226884.63,8398.95,497273.19,1134.43,737345.64,544144,510.4,935.55,1133.8,145.61,311098.09,100237.67,16166.19,0,0,0,3728618.579999999
2023-03-01 00:00:00,31025.18,69630.4,194492.83,,83431.51,1463008.43,11462.71,588892.16,1514.78,875010.34,656941.64,481.54,-1882.43,2024.49,268.68,311475.22,112090.14,12781.27,0,0,0,4412648.889999999
2023-04-01 00:00:00,22208.24,74654.67,157844.83,-841.64,80733.64,1248429.37,10553.37,513919.89,1390.03,798128.36,585642.2,410.1,-1568.78,940.32,108.23,322290.11,96434.73,13410.95,0,0,0,3924688.62
2023-05-01 00:00:00,25230.27,76296.87,221002.66,-797.34,73860.95,1346554.12,12201.45,565814.79,1790.83,866826.79,646221.2,522.86,-2825.2,1652.7,325.27,508981.62,114448.93,15206.96,0,0,0,4473315.7299999995
